StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,DistrictName,DistrictType,NCESDistrictID,County,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,NewCasesCombined,NewCasesStudents,NewCasesStaff,NewCasesUnknown,TwoWeekPeriodStaffStudentCasesCombined,TwoWeekPeriodCasesStudents,TwoWeekPeriodCasesStaff,CumulativeCasesCombined,CumulativeCasesStudents,CumulativeCasesStaff,CumulativeCasesUnknown,ActiveCasesStaff,ActiveCasesStudents,ActiveCasesUnknown,ActiveCasesCombined
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,2/24/2021,3/3/2021,,0,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,3/3/2021,3/10/2021,,5,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,3/10/2021,3/17/2021,,0,1,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,3/17/2021,3/24/2021,,0,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,3/24/2021,3/31/2021,,7,1,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,3/31/2021,4/7/2021,,0,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,4/7/2021,4/14/2021,,10,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,4/21/2021,4/28/2021,,2,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,4/28/2021,5/5/2021,,4,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,5/5/2021,5/12/2021,,2,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,5/12/2021,5/19/2021,,0,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,5/19/2021,5/26/2021,,0,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,5/26/2021,6/2/2021,,2,0,,,,,,,,,,,,
Massachusetts,MA,District,No,,,,Acton-Boxborough,Regular local school district,2501710,,Weekly,6/2/2021,6/9/2021,,0,0,,,,,,,,,,,,
